Time [s],Loss of capacity to negative SEI [A.h],Loss of capacity to positive SEI [A.h],Loss of capacity to positive SEI on cracks [A.h],Loss of capacity to positive lithium plating [A.h]
124137.73451342621,0.0012989319233898487,0.0014954823797894588,0.0028638917306581155,9.887549611526836e-05
124197.73451342621,0.0012996188276524117,0.0014956229962960694,0.0028641577554028917,9.768068377849823e-05
124257.73451342621,0.0013003057271697247,0.001495761086976139,0.0028644190015699343,9.68856218601702e-05
124317.73451342621,0.0013009926363230847,0.0014958971455158263,0.002864676402018292,9.633092647723057e-05
124377.73451342621,0.0013016795426817151,0.0014960303900377744,0.0028649284798990134,9.581907658326676e-05
124437.73451342621,0.0013023664397760655,0.0014961594511518333,0.002865172643810027,9.521163830580569e-05
124497.73451342621,0.0013030533491059722,0.0014962844594520837,0.0028654091391038584,9.459506981106738e-05
124557.73451342621,0.0013037402438488953,0.0014964025435176874,0.0028656325373304526,9.369030007930036e-05
124617.73451342621,0.0013044271398189127,0.001496507346191978,0.0028658308076603607,9.222164357102455e-05
124677.73451342621,0.0013051140537252536,0.0014965998609525284,0.002866005830155018,9.06551291330699e-05
124737.73451342621,0.001305800984250673,0.001496677120958077,0.0028661519918750074,8.900907763644083e-05
124797.73451342621,0.0013064879277126002,0.0014967451015611578,0.002866280597941855,8.791058772779824e-05
124857.73451342621,0.0013071748900584234,0.0014968048067247582,0.0028663935472423826,8.708762175269845e-05
124917.73451342621,0.0013078618654481177,0.0014968544026977984,0.002866487371771702,8.635443069257005e-05
124977.73451342621,0.0013085488652371908,0.0014968950847441343,0.0028665643318296296,8.577137659427061e-05
125037.73451342621,0.0013092358528794409,0.001496927099012192,0.0028666248954728473,8.53775157009162e-05
125097.73451342621,0.0013099228793034432,0.0014969526804337573,0.0028666732882824484,8.510118691311859e-05
125157.73451342621,0.0013106098709804068,0.0014969724013132691,0.0028667105956607626,8.496120783523725e-05
125217.73451342621,0.0013112968974467595,0.001496988820854155,0.0028667416566490905,8.48735011604973e-05
125277.73451342621,0.0013119839203736756,0.0014970004577307405,0.0028667636706947615,8.480478236717004e-05
125337.73451342621,0.001312670940122148,0.0014970101541584985,0.0028667820135185916,8.477817659691132e-05
125397.73451342621,0.0013133579920352305,0.0014970166633361728,0.00286679432698553,8.475104044576952e-05
125457.73451342621,0.0013140450162911288,0.0014970213823275154,0.0028668032540429492,8.474224307549963e-05
125517.73451342621,0.0013147320361390508,0.0014970249813143072,0.002866810062368871,8.47378093855456e-05
125577.73451342621,0.0013154190615017756,0.001497027751209942,0.002866815302249622,8.473507815081378e-05
125637.73451342621,0.0013161060902440336,0.00149702981310482,0.0028668192027884514,8.473345206966092e-05
125697.73451342621,0.0013167931430591792,0.0014970312597002624,0.002866821939300946,8.473223547040347e-05
125757.73451342621,0.0013174801411214361,0.0014970322444326735,0.0028668238021948072,8.473200690474399e-05
125817.73451342621,0.0013181671741683085,0.0014970330673260155,0.0028668253588599994,8.473173403216834e-05
125877.73451342621,0.0013188542145356396,0.001497033615135892,0.0028668263951619,8.473159299391862e-05
125937.73451342621,0.0013195412597598302,0.0014970339814274949,0.002866827088078128,8.47315164905093e-05
125997.73451342621,0.0013202282945256286,0.0014970342183464403,0.002866827536262664,8.473148788366703e-05
126057.73451342621,0.001320915328462627,0.0014970343758638257,0.0028668278342412344,8.47314748221728e-05
126117.73451342621,0.0013216023759820344,0.001497034471609155,0.00286682801536282,8.473146796175035e-05
126177.73451342621,0.0013222894359184623,0.001497034513537959,0.00286682809467925,8.473146561895368e-05
126237.73451342621,0.001322976466008305,0.0014970345321984107,0.00286682812997969,8.473146534622553e-05
126297.73451342621,0.001323663522523381,0.0014970345385257548,0.0028668281419490828,8.473146525613295e-05
126357.73451342621,0.001324350565690532,0.001497034539897732,0.0028668281445444668,8.473146525201474e-05
126417.73451342621,0.0013250376067099055,0.001497034540062104,0.0028668281448554133,8.473146525188106e-05
126477.73451342621,0.0013257246377912364,0.00149703454007919,0.0028668281448877364,8.473146521296938e-05
126537.73451342621,0.0013264116659911912,0.001497034540081466,0.002866828144892042,8.473146525195807e-05
126597.61135522381,0.0013270972824836029,0.0014970345400817904,0.0028668281448926574,8.473146526432307e-05
126597.61135522382,0.0013270972824836029,0.0014970345400817904,0.0028668281448926574,8.473146526432307e-05
126657.61135522381,0.0013276551398801717,0.001497034540222558,0.002866828145163644,8.473146525208714e-05
126717.61135522381,0.0013282137717605417,0.0014970345430359066,0.0028668281505789756,8.473146529071919e-05
126777.61135522381,0.001328772410086942,0.0014970345657954638,0.0028668281943884095,8.473146626758366e-05
126837.61135522381,0.0013293310539754613,0.0014970346665160181,0.0028668283882632988,8.473148226003262e-05
126897.61135522381,0.0013298896766120233,0.0014970348979061136,0.0028668288336646565,8.473151897065754e-05
126957.61135522381,0.0013304483266803337,0.001497035425047896,0.002866829848341683,8.473179339213142e-05
127017.61135522381,0.001331006956275178,0.0014970364581505238,0.0028668318369599616,8.473236217752173e-05
127077.61135522381,0.0013315655799930413,0.00149703801392655,0.0028668348316731426,8.473331632346006e-05
127137.61135522381,0.0013321242115005392,0.0014970402421875025,0.002866839120813336,8.473527176736909e-05
127197.61135522381,0.001332682852518612,0.0014970435490728028,0.002866845486160007,8.473975006350137e-05
127257.61135522381,0.0013332414889415702,0.001497048246759983,0.002866854528597445,8.474752906024065e-05
127317.61135522381,0.0013338001136008074,0.0014970548580958178,0.00286686725496394,8.475974385488914e-05
127377.61135522381,0.0013343587308900886,0.00149706262067558,0.0028668821968413343,8.477062436656664e-05
127437.61135522381,0.0013349173977739918,0.0014970737477005818,0.002866903614710014,8.481645975370986e-05
127497.61135522381,0.0013354760348408188,0.0014970887766510219,0.002866932543575602,8.487429794347234e-05
127557.61135522381,0.0013360346709068798,0.0014971082366042072,0.0028669700017023053,8.496320079900246e-05
127617.61135522381,0.0013365933073746544,0.001497132813757936,0.002867017309626011,8.509202758094206e-05
127677.61135522381,0.001337151954690054,0.0014971643626081619,0.0028670780365686703,8.531308364283964e-05
127737.61135522381,0.0013377106279736028,0.0014972077792831913,0.0028671616051736755,8.579598032037497e-05
127797.61135522381,0.0013382692597743737,0.00149726837151692,0.0028672782402776875,8.660952176101778e-05
127857.61135522381,0.0013388279035763198,0.0014973416751538453,0.0028674193370485106,8.750258247073338e-05
127917.61135522381,0.0013393865478400755,0.0014974395325428073,0.0028676077022791787,8.92429219467203e-05
127977.61135522381,0.0013399451691625801,0.0014975563616737757,0.0028678325836612437,9.116389971601925e-05
128037.61135522381,0.0013405038287032484,0.0014977033658987388,0.002868115544932402,9.431175789072113e-05
128097.61135522381,0.0013410624575628397,0.0014978853559111643,0.00286846585253143,9.866117870005236e-05
128157.61135522381,0.0013416211051175831,0.0014981086221656226,0.002868895609979848,0.00010478355133252612
128217.61135522381,0.001342179732448537,0.001498377314796939,0.0028694128115719073,0.00011273250302704376
128277.61135522381,0.0013427383542241411,0.0014986903141457342,0.002870015304500732,0.00012233044263173604
128337.61135522381,0.0013432969639331441,0.0014990438735073483,0.0028706958724859528,0.0001330950037982411
128397.61135522381,0.0013438555984491935,0.0014994435618209583,0.002871465216031248,0.0001458404376317452
128457.61135522381,0.0013444142308212848,0.0014999045473606367,0.0028723525574793998,0.00016230246132769644
128517.61135522381,0.0013449728466295972,0.0015004246482243104,0.0028733536976690613,0.00018174084861681016
128577.61135522381,0.0013455314439624261,0.0015009890527994812,0.002874440139269232,0.00020210039628237883
128637.61135522381,0.0013460900096035156,0.001501584555985566,0.002875586466637523,0.00022172658982899445
128697.61135522381,0.0013466485689368104,0.001502191720512012,0.0028767552449451873,0.00023835483685143703
128757.61135522381,0.001347207123565416,0.0015028083257313503,0.0028779422024233755,0.00025249488083560587
128817.61135522381,0.0013477656708853133,0.0015034332652952035,0.002879145209619921,0.00026460899473271677
128877.61135522381,0.0013483242150002612,0.0015040605813180482,0.0028803527949099387,0.00027427823958642636
128937.61135522381,0.0013488827571239573,0.0015046902006057815,0.002881564814476417,0.00028213488315294365
128997.61135522381,0.0013494413003577903,0.001505323217746068,0.002882783376656757,0.000288700485723311
129057.61135522381,0.0013499998451416584,0.001505960578694023,0.0028840102965693826,0.0002944748421207791
129117.61135522381,0.001350558391423594,0.0015065996540230553,0.0028852405165775926,0.00029920536558923324
129177.61135522381,0.0013511169560947542,0.0015072443718337335,0.002886481576663471,0.0003037913550666218
129237.61135522381,0.0013516755367834774,0.0015079016640985174,0.0028877468296026683,0.0003094183597191748
129297.61135522381,0.0013522341393331506,0.0015085772437079406,0.002889047257061687,0.00031668205048977056
129329.93116975373,0.001352535049753387,0.0015089474196854245,0.0028897597976065975,0.00032098092740433747
129329.93116975375,0.001352535049753387,0.0015089474196854245,0.0028897597976065975,0.00032098092740433747
129389.93116975373,0.0013532209041081024,0.0015091011873755384,0.0028900507144619305,0.00020839549860450084
129449.93116975373,0.0013539077583939775,0.001509248756098605,0.002890329902863462,0.00015120742554656496
129509.93116975373,0.0013545946426637458,0.0015093945221790186,0.0028906056759194915,0.00012333710392755648
129569.93116975373,0.0013552815375871025,0.0015095380264919965,0.002890877167844591,0.00010968112957678943
129629.93116975373,0.0013559684379430925,0.0015096792673705136,0.0028911443760863825,0.00010292450975244149
129689.93116975373,0.0013566553372935056,0.0015098184109300014,0.002891407616948655,9.952808467199477e-05
129749.93116975373,0.0013573422343127696,0.001509955838047714,0.0028916676101323055,9.776631582900039e-05
129809.93116975373,0.0013580291328577855,0.0015100903995672,0.0028919221822301913,9.6677442367288e-05
129869.93116975373,0.0013587160222785168,0.0015102214111240818,0.002892170039348422,9.585854432338085e-05
129929.93116975373,0.0013594029079424975,0.001510348772365242,0.002892410990472849,9.516450817846194e-05
129989.93116975373,0.0013600897925214817,0.0015104704861102656,0.0028926412583604602,9.434890273175003e-05
130049.93116975373,0.001360776633942543,0.0015105820922661174,0.0028928524076768628,9.312704991460849e-05
130109.93116975373,0.00136146349399473,0.001510681677293531,0.0028930408117495655,9.165998255568537e-05
130169.93116975373,0.0013621503572363357,0.0015107667699950662,0.0028932017978036614,8.99863625778532e-05
130229.93116975373,0.001362837257554146,0.0015108391268055027,0.002893338686316523,8.858092001211672e-05
130289.93116975373,0.0013635241821904041,0.0015109036904903525,0.0028934608302953035,8.767810467527497e-05
130349.93116975373,0.0013642111214322969,0.0015109585313168852,0.002893564579430874,8.686392437027646e-05
130409.93116975373,0.0013648980767082906,0.001511004424880346,0.0028936514011888275,8.624776110433616e-05
130469.93116975373,0.0013655850560245733,0.0015110402059365898,0.0028937190913773036,8.56868834056115e-05
130529.93116975373,0.001366272035732525,0.0015110699117261792,0.0028937752881530656,8.541207995599746e-05
130589.93116975373,0.0013669590427246795,0.0015110919259944018,0.0028938169340312495,8.516224623557534e-05
130649.93116975373,0.0013676460278195792,0.0015111104401329054,0.00289385195862621,8.507981027471424e-05
130709.93116975373,0.001368333067098386,0.0015111244031272737,0.0028938783727505695,8.497953895728131e-05
130769.93116975373,0.0013690200568046984,0.0015111351148884514,0.002893898637079118,8.49485624565077e-05
130829.93116975373,0.0013697071098439358,0.0015111433384308696,0.002893914193572466,8.491304590736911e-05
130889.93116975373,0.00137039414173817,0.0015111488684855677,0.002893924655011108,8.489799446923242e-05
130949.93116975373,0.0013710811650141234,0.0015111530176273426,0.0028939325041327643,8.489163281947375e-05
131009.93116975373,0.0013717681872171595,0.0015111562161264592,0.0028939385548781764,8.488822443911602e-05
131069.93116975373,0.0013724552197714177,0.0015111586373745814,0.0028939431352364587,8.488596446017958e-05
131129.93116975372,0.0013731422553626838,0.0015111604295868974,0.0028939465256136577,8.48846594069955e-05
131189.93116975372,0.00137382930805246,0.0015111615893129452,0.0028939487194954232,8.488382575812175e-05
131249.93116975372,0.0013745162962883022,0.0015111625239882217,0.002893950487686709,8.488370411915765e-05
131309.93116975372,0.0013752033543983464,0.0015111632047264878,0.002893951775444908,8.488344254443101e-05
131369.93116975372,0.0013758903976557166,0.0015111636661118031,0.0028939526482579924,8.488333986268547e-05
131429.93116975372,0.0013765774440110852,0.001511163963512173,0.0028939532108576455,8.488329039093806e-05
131489.93116975372,0.0013772644812336176,0.0015111641602289687,0.0028939535829931155,8.488327103434531e-05
131549.93116975372,0.0013779515243509425,0.0015111642881988248,0.002893953825076656,8.488326138787443e-05
131609.93116975372,0.0013786385867040668,0.001511164357291644,0.002893953955779652,8.488325659665966e-05
131669.93116975372,0.0013793256355092512,0.0015111643844092767,0.002893954007078811,8.488325575770858e-05
131729.93116975372,0.001380012685275931,0.0015111643972772395,0.002893954031421287,8.488325554785915e-05
131789.93116975372,0.001380699737714835,0.0015111644003568932,0.0028939540372471292,8.488325553584182e-05
131849.93116975372,0.0013813867880522472,0.0015111644009434457,0.002893954038356718,8.48832555346969e-05
131909.93116975372,0.0013820738282630221,0.001511164400998027,0.002893954038459973,8.488325553468565e-05
131969.93116975372,0.0013827608628739917,0.0015111644010046953,0.0028939540384725873,8.488325495195871e-05
